"","Tree","B_mean","G_mean","R_mean","RE_mean","NIR_mean","TIR_mean","B_median","G_median","R_median","RE_median","NIR_median","TIR_median","B_sd","G_sd","R_sd","RE_sd","NIR_sd","TIR_sd","B_min","G_min","R_min","RE_min","NIR_min","TIR_min","B_max","G_max","R_max","RE_max","NIR_max","TIR_max","date","image_name"
"59","Oak1",0.0187948112934828,0.0424829696499122,0.0210142471008779,0.115749851441942,0.32184647258992,18.4452833636602,0.0183988325297832,0.0422745291143656,0.0201864698901772,0.117043223232031,0.330030545592308,18.4200000762939,0.00562828870458828,0.0131511803233992,0.00688571777455118,0.0380710126955671,0.0865856142330188,0.107458430218993,0.00726349931210279,0.0175787415355444,0.00751447211951017,0.0360790826380253,0.107779040932655,18.2700004577637,0.0366810373961926,0.0857048034667969,0.043932382017374,0.224284291267395,0.529451131820679,18.7099990844727,2024-09-13,"20240913_saillon_Ortho.tif"
"60","Oak2",0.0170598134909775,0.0432275080685916,0.0189428715236193,0.121502842548407,0.314703977435362,18.3566706834101,0.017158929258585,0.043382678180933,0.0184921342879534,0.122173950076103,0.320465713739395,18.4500007629395,0.00578682225044372,0.0147602456875468,0.00755248624077256,0.0421991540178559,0.0836803335792167,0.33498959537742,0.00327283819206059,0.00826210435479879,0.00347179686650634,0.0210805740207434,0.0641040652990341,17.2700004577637,0.0334196500480175,0.0947171077132225,0.0661311149597168,0.236458286643028,0.501369297504425,18.7000007629395,2024-09-13,"20240913_saillon_Ortho.tif"
"61","Beech1",0.0139835367050061,0.0395891694569339,0.0153952558067006,0.131185734843214,0.397953961808234,24.9432582132022,0.013999187387526,0.0403833277523518,0.0153123568743467,0.133103743195534,0.401888221502304,24.8700008392334,0.00484329859210818,0.0120093268278589,0.00618540045494753,0.0400570636618173,0.0781205420189104,0.369290460389651,0.00278342794626951,0.0091505004093051,0.00192364514805377,0.0319886691868305,0.144037023186684,24.0799999237061,0.0385872162878513,0.0758530423045158,0.0407422222197056,0.259114444255829,0.605586409568787,25.6000003814697,2024-09-20,"20240920_saillon_Ortho.tif"
"62","Beech2",0.0154424355220736,0.0490024370901091,0.0188434914483182,0.141911288337749,0.32689232788065,22.8095438666093,0.0155626400373876,0.050770215690136,0.0190425552427769,0.147168323397636,0.345318958163261,22.8600006103516,0.00570511856588416,0.0179110438033133,0.00779106389334885,0.0538693548418336,0.0990640309108147,0.30028694938512,0.00151922879740596,0.00411244900897145,0.00147694128099829,0.0090699065476656,0.0434247627854347,22.2100009918213,0.0363865718245506,0.106927834451199,0.0427068695425987,0.271088063716888,0.592388391494751,24.9099617004395,2024-09-20,"20240920_saillon_Ortho.tif"
"63","Oak1",0.019214683891239,0.0465390566725807,0.0220477968136501,0.127631204669193,0.348242769532173,24.3991952183979,0.0194897195324302,0.0481586176902056,0.0220979442819953,0.134072370827198,0.362921074032784,24.4400005340576,0.00766816284784348,0.0182887235271588,0.0095323100071676,0.0513331149840614,0.113551033621543,0.130262545820639,0.00404620915651321,0.0104330535978079,0.00387501926161349,0.0298609510064125,0.0961622595787048,24.0100002288818,0.042228814214468,0.0949348211288452,0.0500926040112972,0.252522081136703,0.599153995513916,24.7199993133545,2024-09-20,"20240920_saillon_Ortho.tif"
"64","Oak2",0.0166733559760889,0.0440880850350756,0.0180597804830149,0.122847495078631,0.314719392084685,24.801809304176,0.0166910896077752,0.0441661365330219,0.0174971334636211,0.122832547873259,0.319431558251381,24.8600006103516,0.00694716122696792,0.0177776362844595,0.00905475749180629,0.0518862117550249,0.0989058688824201,0.265029671409718,0.002444077283144,0.0079699931666255,0.0020358138717711,0.0178458597511053,0.0611335597932339,24.0100021362305,0.0351778529584408,0.093870148062706,0.0516146086156368,0.258789271116257,0.551424562931061,25.2399997711182,2024-09-20,"20240920_saillon_Ortho.tif"
"65","Beech1",0.0115056663712037,0.0349191583096453,0.0136680119168708,0.118001258854088,0.343608455849607,22.1524033893997,0.0108800549060106,0.0338076055049896,0.0127758830785751,0.114405013620853,0.337844520807266,22,0.00445707635818875,0.0119719044973613,0.00600604688976093,0.0390011750562228,0.0740587491567138,0.418467853412806,0.00241060904227197,0.00747817009687424,0.00185131642501801,0.0269565526396036,0.131331488490105,21.6800003051758,0.0310746636241674,0.0724175497889519,0.0396241620182991,0.245476484298706,0.575486361980438,23.3099994659424,2024-09-30,"20240930_saillon_Ortho.tif"
"66","Beech2",0.0144960556490134,0.0482417343600179,0.0207253027028453,0.1428130162522,0.322294202669801,22.3349122967636,0.0140533582307398,0.04749895632267,0.0199066186323762,0.14188963919878,0.330644309520721,22.3999996185303,0.00646669965095894,0.0217222682752374,0.0105464820072286,0.0653587637435371,0.123802216117285,0.368849861413233,0.000785634212661535,0.00249628396704793,0.00091234699357301,0.00510662281885743,0.0235056560486555,21.4300022125244,0.0402292981743813,0.111012890934944,0.0839339420199394,0.33293429017067,0.613932073116302,23.0100002288818,2024-09-30,"20240930_saillon_Ortho.tif"
"67","Oak1",0.0123152426593394,0.0310778144261955,0.0149435938909301,0.0856117461319082,0.222643808480352,23.1955833045642,0.0122923944145441,0.0313491020351648,0.0146622145548463,0.0874965600669384,0.230349510908127,23.1900005340576,0.00484112238580154,0.0124783745997112,0.00610039060301414,0.0349119364508951,0.0756369251073514,0.0647468328256374,0.00325672165490687,0.00922382716089487,0.003616166068241,0.0245747286826372,0.0771189481019974,23.0499992370605,0.0291692689061165,0.0717009082436562,0.0365980602800846,0.19065648317337,0.383617401123047,23.4099998474121,2024-09-30,"20240930_saillon_Ortho.tif"
"68","Oak2",0.007939970206457,0.0200896535946221,0.00806491980266732,0.0514588560659338,0.13166756687217,23.1153862881823,0.00774297304451466,0.0193457119166851,0.00760654779151082,0.0489165261387825,0.127467766404152,23.1399993896484,0.00293388745543486,0.00790737617926759,0.00370748514040107,0.0217908308305101,0.0449299937727134,0.443332038343055,0.00134176842402667,0.00383741105906665,0.0012778741074726,0.00841800309717655,0.031382717192173,22,0.0195242967456579,0.0504891574382782,0.0313954874873161,0.144732877612114,0.334827691316605,23.9500007629395,2024-09-30,"20240930_saillon_Ortho.tif"
"69","Beech1",0.0173542245671701,0.0617478936015736,0.055762808358132,0.206534301488324,0.466738022401371,21.943690466232,0.0163583206012845,0.0590206328779459,0.0533005576580763,0.199471466243267,0.455482825636864,21.7900009155273,0.00717571330901604,0.0229278619350561,0.0301114799640925,0.0709948214766146,0.114949704394041,0.505914797516598,0.00340019376017153,0.0177576560527086,0.0060548884794116,0.0607877895236015,0.161478638648987,21.5100002288818,0.0459157153964043,0.148274898529053,0.211178943514824,0.489378780126572,0.915957629680634,23.6599998474121,2024-10-21,"20241021_saillon_Ortho.tif"
"70","Beech2",0.0188505501110506,0.0529073938755651,0.0882955771930782,0.187151962682339,0.398578045046223,21.4304893023627,0.018293609842658,0.0508431885391474,0.0884989686310291,0.188919052481651,0.408134043216705,21.1200008392334,0.0076204571385353,0.0221463955000039,0.0393393902476698,0.0681188545813835,0.118590982805295,0.709900004081071,0.00232949038036168,0.0077682095579803,0.00445463415235281,0.0213050339370966,0.0638905689120293,20.4799995422363,0.0603309571743011,0.156936168670654,0.227933943271637,0.476702809333801,0.820947647094727,22.9699993133545,2024-10-21,"20241021_saillon_Ortho.tif"
"71","Oak1",0.0295572375557683,0.0775530699854518,0.0515688690784922,0.209234006392195,0.475221206761421,22.2887404421543,0.0290588438510895,0.0776704959571362,0.0496568195521832,0.213622264564037,0.489287421107292,22.3099994659424,0.0107018981227499,0.0264726144869262,0.0201974249053573,0.0695641557939891,0.138454127447013,0.152278628654715,0.00844389293342829,0.0258932262659073,0.0124753592535853,0.0768154934048653,0.181778714060783,21.2199993133545,0.0763237997889519,0.155626252293587,0.142898336052895,0.408392578363419,0.838781297206879,22.6200008392334,2024-10-21,"20241021_saillon_Ortho.tif"
"72","Oak2",0.0254728138637605,0.0726083676642161,0.0359184330722589,0.204555277790132,0.473558241691516,21.8588383134156,0.0255703618749976,0.0715627148747444,0.0344683509320021,0.198089860379696,0.466728881001472,21.9300003051758,0.0104710764993123,0.0298442928580235,0.0181838166185109,0.0838467686650142,0.14948851311891,0.190629457898133,0.00422448711469769,0.0160124413669109,0.00711612682789564,0.0401818826794624,0.106696806848049,21.3299999237061,0.0555437728762627,0.174884557723999,0.109867423772812,0.489225596189499,0.853098332881927,22.2000007629395,2024-10-21,"20241021_saillon_Ortho.tif"
"73","Pine1",0.0165286551228177,0.0321661861344344,0.0194979393841433,0.0715870358038043,0.163940330859688,22.5563745425996,0.0171662764623761,0.0333198551088572,0.0197294354438782,0.0735799297690392,0.167501345276833,22.6000003814697,0.00452554284337698,0.00861095153015072,0.00534290395465709,0.0200645275188607,0.0456933160566712,0.284424370363407,0.00444233836606145,0.00882297474890947,0.005935899913311,0.0210970379412174,0.0477060303092003,21.9200000762939,0.0300169065594673,0.053735539317131,0.0391582809388638,0.125063225626945,0.272696912288666,23.3700008392334,2024-06-13,"20240613_lens_Ortho.tif"
"74","Pine2",0.0154041156067721,0.0335268709417603,0.0193418814373267,0.0799688008368608,0.189826647759533,22.3533767771068,0.0151869943365455,0.0336821228265762,0.018812901340425,0.0809443332254887,0.193458639085293,22.4799938201904,0.00342627277535459,0.00608386843599942,0.0050748095359586,0.0144359227668955,0.0300755741947856,0.359552255718166,0.00559314992278814,0.0106113292276859,0.00780597422271967,0.0260406509041786,0.0793104693293571,21.4300003051758,0.0443841889500618,0.0591749846935272,0.0638400167226791,0.124417528510094,0.265241265296936,23.0499992370605,2024-06-13,"20240613_lens_Ortho.tif"
"75","Pine1",0.0189372937296744,0.0372431762530992,0.0218208433941083,0.0825894801888164,0.198194606801848,26.0721039580586,0.0184022318571806,0.0367890074849129,0.0211524162441492,0.0831968933343887,0.201060950756073,26.1499977111816,0.0057322225212591,0.0101647797057473,0.00743239212347961,0.0212795401941818,0.0448654710545379,0.269770310269513,0.00583886681124568,0.0117836706340313,0.00533792423084378,0.020265381783247,0.0560022704303265,25.3700008392334,0.0391340851783752,0.0656590163707733,0.066647581756115,0.147129833698273,0.318384528160095,26.6000003814697,2024-06-24,"20240624_lens_Ortho.tif"
"76","Pine2",0.0139634782511744,0.0329660760645854,0.0166635537393385,0.0817545673145134,0.206546302868416,25.47351594721,0.013670758344233,0.0339400097727776,0.0161246508359909,0.0818815641105175,0.202344551682472,25.1800003051758,0.00485813152109173,0.00868260269723137,0.00627562436644145,0.0215617549053607,0.0543566549768266,1.03875782454346,0.00177099218126386,0.00405281502753496,0.00248698401264846,0.0137668382376432,0.0403167754411697,24.3500099182129,0.0419361181557178,0.0664055049419403,0.0841042399406433,0.139539822936058,0.351260364055634,32.2400016784668,2024-06-24,"20240624_lens_Ortho.tif"
"77","Pine1",0.0205293550795308,0.0391160602504994,0.0226865728128117,0.0851087493326008,0.19780176510847,25.3131183296971,0.020862921141088,0.0396263543516397,0.022618186660111,0.0861272253096104,0.20118061453104,25.3099994659424,0.00490861084008079,0.00932395079341395,0.00657516610885629,0.0224797467042528,0.0544604335855163,0.170776597016098,0.00494935782626271,0.0100917853415012,0.00513023277744651,0.0210520569235086,0.0569204390048981,24.540002822876,0.037246685475111,0.0627127587795258,0.0527872890233994,0.142377659678459,0.319448739290237,25.7199993133545,2024-07-04,"20240704_lens_Ortho.tif"
"78","Pine2",0.0154325965439496,0.0322721778628502,0.0171193543404592,0.0765361392772072,0.195480142891398,25.3184975934,0.0157283190637827,0.0332060698419809,0.0171785289421678,0.0796025134623051,0.201755195856094,25.2900009155273,0.00412585312055266,0.00821064347962348,0.0052901787734437,0.0200716305433136,0.0465547431840086,0.30440882542977,0.00328922481276095,0.00501877535134554,0.00202376744709909,0.0130024692043662,0.0573104433715343,24.4700012207031,0.0281897597014904,0.0525915622711182,0.043414831161499,0.124005809426308,0.308195739984512,26.4599933624268,2024-07-04,"20240704_lens_Ortho.tif"
"79","Pine1",0.0155618459811906,0.0305991609881138,0.0159722536985601,0.0689348465581454,0.182846625256174,26.8325957668516,0.0157018220052123,0.0310939699411392,0.0158817190676928,0.0701301097869873,0.185149326920509,26.8199996948242,0.00483087266126357,0.00847910464411995,0.00586376152310763,0.0235440667277785,0.0616086586467111,0.116740889496348,0.00482835154980421,0.0114422701299191,0.00364950462244451,0.0186356604099274,0.0549523048102856,26.5499992370605,0.0324038006365299,0.0548136010766029,0.0501571781933308,0.136057376861572,0.332768976688385,27.2199993133545,2024-07-11,"20240711_lens_Ortho.tif"
"80","Pine2",0.0172993101938903,0.0365786292336204,0.0189980292022174,0.0865386855615166,0.239443746778958,27.4245107791124,0.0170258842408657,0.0362510606646538,0.0179521702229977,0.0872940942645073,0.242690116167068,27.4699993133545,0.00404474704177784,0.00637913431545578,0.00605236844060624,0.0155453242642507,0.0378772673858687,0.259143960697447,0.00627681985497475,0.0184631869196892,0.00713479053229094,0.0379468165338039,0.0853768140077591,26.9699993133545,0.0417479984462261,0.0706282556056976,0.077049195766449,0.138946026563644,0.341752141714096,28.8099803924561,2024-07-11,"20240711_lens_Ortho.tif"
"81","Pine1",0.0108567051672273,0.0209596776623752,0.013213385275772,0.0457048695110199,0.116830253421314,30.7369839429098,0.0106274173595011,0.020520037971437,0.012634162325412,0.044975271448493,0.10931721329689,30.6900005340576,0.00526413952755063,0.00904701670016284,0.00763773110597361,0.0210018761604289,0.0527828658552228,0.751116404465493,0.0015951581299305,0.00418040715157986,0.00159843661822379,0.0063130296766758,0.0197993963956833,28.7100124359131,0.0274536535143852,0.0489041544497013,0.0558547005057335,0.113582171499729,0.273179948329926,32.6899604797363,2024-07-19,"20240719_lens_Ortho.tif"
"82","Pine2",0.0214105269702999,0.0419657694986269,0.022176202949441,0.0918420407121094,0.235254363292971,30.5186025381088,0.0229132380336523,0.0454600509256124,0.0241163121536374,0.0997782275080681,0.257026836276054,30.4300003051758,0.00764233053240088,0.0143569213821355,0.00795682772310994,0.0332478600623797,0.0812751382857943,0.285369146398927,0.00303522869944572,0.00762844597920775,0.00246327416971326,0.0121159143745899,0.0327000468969345,29.9799995422363,0.0410827919840813,0.0811045169830322,0.0411883778870106,0.162146329879761,0.38895371556282,31.4899940490723,2024-07-19,"20240719_lens_Ortho.tif"
"83","Pine1",0.00849430162923133,0.0168919553949558,0.00919030335460454,0.0371716783358316,0.104925316057109,28.2530790836203,0.00658121053129435,0.0132610239088535,0.00756883341819048,0.0286113740876317,0.0838444977998734,28.2900009155273,0.00526566950557159,0.00986238467138506,0.00561252606024997,0.0229052195267764,0.0593859173666586,0.334767640289034,0.00126433349214494,0.00363979185931385,0.00126523803919554,0.00630534859374166,0.0221620798110962,27.4699993133545,0.0285752285271883,0.0521048754453659,0.0326834470033646,0.11644221842289,0.288533508777618,29.1100006103516,2024-07-26,"20240726_lens_Ortho.tif"
"84","Pine2",0.0203685978720782,0.0406961937106862,0.0213699451796198,0.0894068451200753,0.239314155855343,28.8071914994971,0.022640734910965,0.0457824468612671,0.0232807938009501,0.100666992366314,0.266862750053406,28.8099994659424,0.00832801411947827,0.016221713660244,0.00895900153908312,0.0379392129801649,0.0943586944210571,0.33833259902652,0.00278350757434964,0.00698020961135626,0.00290424190461636,0.0104290852323174,0.0344239138066769,28.0000019073486,0.0360982604324818,0.0709308087825775,0.0515671446919441,0.155515357851982,0.395921856164932,29.9799919128418,2024-07-26,"20240726_lens_Ortho.tif"
"85","Pine1",0.0116634057866289,0.0216815256775026,0.0155713836995945,0.0479319522373619,0.120913474485278,33.3495516524776,0.0106583945453167,0.0201400155201554,0.013680612668395,0.0448322892189026,0.110324386507273,33.2099990844727,0.00514183916308745,0.00806918752388634,0.0085566164887503,0.0178326438989867,0.0477775622229247,0.863148673851054,0.00231238477863371,0.00572687573730946,0.00268845469690859,0.0132049629464746,0.0366500280797482,32.0400009155273,0.042756374925375,0.054438766092062,0.0821592286229134,0.10279493778944,0.271748453378677,35.7700004577637,2024-08-06,"20240806_lens_Ortho.tif"
"86","Pine2",0.0210774226799137,0.0418922189282219,0.0224324767617448,0.091358988888858,0.24060994224329,33.4979922047184,0.022621407173574,0.0453011356294155,0.0238400381058455,0.100923072546721,0.265692681074142,33.2000007629395,0.00792149647465396,0.0152126533640571,0.00888654567575949,0.0337724552501006,0.0845393024820564,0.819588147625966,0.00227607460692525,0.00623985007405281,0.00274937669746578,0.0098510505631566,0.0330469124019146,32.1199989318848,0.0432625077664852,0.0789564698934555,0.0879941061139107,0.156267672777176,0.383961409330368,36.4199981689453,2024-08-06,"20240806_lens_Ortho.tif"
"87","Pine1",0.0107518611312224,0.0214018963133371,0.0138662117440391,0.0478043850946664,0.116484919961366,32.3799881590894,0.00991161307319999,0.0203125141561031,0.0111771994270384,0.0459757223725319,0.116019241511822,32.3199996948242,0.00674901903998746,0.0124649962016662,0.00979370408810105,0.0283834848632385,0.0627759714880523,0.35411654802068,0.00142665137536824,0.00367593532428145,0.00163045804947615,0.00649489881470799,0.0180344879627228,31.7700004577637,0.0329406671226025,0.0561239272356033,0.0540141388773918,0.123834863305092,0.256753891706467,35.2799911499023,2024-08-13,"20240813_lens_Ortho.tif"
"88","Pine2",0.0168292147559175,0.0326832580926612,0.0184915617526369,0.0729268653303821,0.1871195245799,33.3437843385421,0.0179295064881444,0.0350993908941746,0.0196042787283659,0.0782554633915424,0.202366761863232,33.4300003051758,0.007287252867392,0.0133541194394791,0.0087809993928675,0.0310247214443708,0.0761164060068272,0.810702241973356,0.00218426925130188,0.00371063663624227,0.00177814543712884,0.00924509577453136,0.0312237329781055,30.7800159454346,0.0390844605863094,0.0617335066199303,0.0544957593083382,0.134921237826347,0.339157074689865,35.1999931335449,2024-08-13,"20240813_lens_Ortho.tif"
"89","Pine1",0.010401500401878,0.0212336476034825,0.0132519226045983,0.0471303296686401,0.118608435685081,26.8614189359877,0.00950713595375419,0.0201483331620693,0.0113114733248949,0.0441365279257298,0.113802850246429,26.9500007629395,0.00632167385239117,0.0114380242661836,0.0087851465723395,0.0262339078659956,0.0608988870767647,0.413815136302445,0.00165128230582923,0.00452400650829077,0.00197283201850951,0.00852005742490292,0.0243390649557114,26.1200008392334,0.0372464247047901,0.056198064237833,0.0536649264395237,0.117767341434956,0.279217392206192,27.6799983978271,2024-08-20,"20240820_lens_Ortho.tif"
"90","Pine2",0.0212317554656273,0.0432703852626638,0.0237706624004297,0.0939727127784863,0.238434646306082,27.1658941562359,0.0220804382115602,0.0459742024540901,0.0244239512830973,0.101749502122402,0.256569251418114,27.1000003814697,0.00704370913918789,0.0136496083670531,0.0086825341841172,0.0312157492914564,0.0761351659281837,0.327492934723969,0.00409713527187705,0.00870563741773367,0.00349181797355413,0.0136391967535019,0.0347347669303417,26.6700000762939,0.0489425137639046,0.0857400819659233,0.0869597569108009,0.154801189899445,0.399839639663696,29.0499954223633,2024-08-20,"20240820_lens_Ortho.tif"
"91","Pine1",0.0126499026372396,0.0236870352389678,0.0176639318701383,0.0509099276998609,0.124003147694494,31.286487543358,0.0110252136364579,0.0204987954348326,0.0155957797542214,0.0436036996543407,0.10681015253067,31.0300006866455,0.00658029479447575,0.0115050213305992,0.00983466458182097,0.0257430035700967,0.059425175690624,0.605767966989308,0.00237380294129252,0.00632493477314711,0.00270176283083856,0.0126894880086184,0.028132377192378,30.2399997711182,0.0366851352155209,0.0568962618708611,0.0641893073916435,0.124678730964661,0.283105701208115,32.9599838256836,2024-08-28,"20240828_lens_Ortho.tif"
"92","Pine2",0.0166333801096518,0.032903534902806,0.0181267205362899,0.0715751671944406,0.188763658341416,30.0561886973136,0.0178507193922997,0.0351962633430958,0.0194496819749475,0.0756584778428078,0.193572677671909,29.8899993896484,0.00807599846360288,0.0153702692694148,0.0101583956773319,0.0356880035571426,0.0862098126733027,0.765197817279599,0.00284287775866687,0.00559252453967929,0.0020746614318341,0.0103381145745516,0.040681216865778,29.0100002288818,0.0424209944903851,0.066779226064682,0.0659002587199211,0.143788412213326,0.368203282356262,32.069995880127,2024-08-28,"20240828_lens_Ortho.tif"
"93","Pine1",0.0161812793507555,0.0307029170700564,0.0200387748193889,0.0658049591073006,0.162932519281845,25.1871361066604,0.0168135520070791,0.0321355629712343,0.0196450632065535,0.0684114769101143,0.168149851262569,25.1800003051758,0.00660232961366923,0.0124622503913111,0.00709141187525883,0.0284392414158232,0.0725566937298532,0.124828881783541,0.00452956464141607,0.0100215990096331,0.00676155649125576,0.0171894785016775,0.0424361191689968,24.8799991607666,0.0393579043447971,0.0765381529927254,0.0471488013863564,0.17190346121788,0.396892517805099,25.6499996185303,2024-09-03,"20240903_lens_Ortho.tif"
"94","Pine2",0.0175842702573671,0.0357888488502722,0.0198903447902028,0.0784082198639937,0.215172818802528,24.5513023568705,0.0174114815890789,0.0358797460794449,0.0196557799354196,0.0793355666100979,0.222824469208717,24.4400005340576,0.00362307809939692,0.00837919784974949,0.00362884469696833,0.0211066056582041,0.0630129832309504,0.32381976721375,0.0072373291477561,0.0139257842674851,0.00861866120249033,0.0231309998780489,0.0532364472746849,24.1000003814697,0.0290834289044142,0.0576206296682358,0.0548953041434288,0.152537688612938,0.371882677078247,25.6499862670898,2024-09-03,"20240903_lens_Ortho.tif"
"95","Pine1",0.0168926616789293,0.0342453093808791,0.0202570385177413,0.0750974553034586,0.188856565149931,15.5973001370782,0.0167142059653997,0.0343085639178753,0.0186447650194168,0.0749866515398026,0.189367473125458,15.5900001525879,0.00770888016773402,0.0133759775064021,0.00934306921704072,0.0304552381121565,0.074605754781844,0.0943924179069116,0.00412698648869991,0.0106150731444359,0.00592353707179427,0.0192822944372892,0.0515028312802315,15.4099998474121,0.0479471795260906,0.0902681946754456,0.0626093521714211,0.187750995159149,0.467640787363052,16.3899936676025,2024-09-13,"20240913_lens_Ortho.tif"
"96","Pine2",0.0213734409274943,0.0442914874423981,0.0238502502612518,0.0986280555577884,0.258038470251362,15.3422115481088,0.021173644810915,0.044911190867424,0.0236740410327911,0.100567489862442,0.266505479812622,15.289999961853,0.00465229171774539,0.0101446943607255,0.00497389899035739,0.0262777357800059,0.0722608717231469,0.188640147948956,0.00867278780788183,0.016538729891181,0.0105540184304118,0.0294611230492592,0.06355020403862,15.1400003433228,0.0377297922968864,0.0724785849452019,0.0566054284572601,0.187459692358971,0.464594811201096,16.3199882507324,2024-09-13,"20240913_lens_Ortho.tif"
"97","Pine1",0.0133988793438559,0.0276237677060861,0.0160175259112099,0.0632341756614906,0.169540031536444,24.4428639507858,0.0105932354927063,0.0230599651113153,0.0116475974209607,0.0527247991412878,0.151773609220982,24.3899993896484,0.0096907681452291,0.01742077722415,0.0128821891048285,0.0411177405984253,0.0913308754201888,0.2764939789184,0.00183595414273441,0.00619044015184045,0.00279391836374998,0.0101758819073439,0.0345370844006538,24.0900001525879,0.0543810352683067,0.0879963785409927,0.08109962195158,0.205604717135429,0.489498168230057,27.2599830627441,2024-09-20,"20240920_lens_Ortho.tif"
"98","Pine2",0.0173393657697341,0.0344944633259345,0.0196814603962764,0.0799910221248865,0.208539144958765,24.5218397185668,0.0169955808669329,0.0341068487614393,0.0178850144147873,0.0771387666463852,0.199039712548256,24.4300003051758,0.00898211445286926,0.0164725168619858,0.0122086103485637,0.0408815378091129,0.0914213828320387,0.556220589868299,0.00407394813373685,0.00732459546998143,0.00409985613077879,0.0167714599519968,0.0443075299263,23.6000003814697,0.0484010390937328,0.0807959660887718,0.0687336251139641,0.194173321127892,0.523936629295349,26.2599983215332,2024-09-20,"20240920_lens_Ortho.tif"
"99","Pine1",0.00869736802854908,0.0170455497677705,0.0112729148160527,0.0374717240605981,0.100522279321235,28.3488290575525,0.00623909803107381,0.0131458239629865,0.00813449267297983,0.0298081636428833,0.0893121883273125,28.3799991607666,0.006486073137097,0.0111415383907579,0.00901030422068946,0.0241219397743053,0.0554999914265292,0.312776875648223,0.00142602412961423,0.0027984525077045,0.00160205911379308,0.00618375604972243,0.0188081134110689,27.5400009155273,0.0407973416149616,0.0595535077154636,0.0612429901957512,0.128194615244865,0.314359545707703,30.2899913787842,2024-09-30,"20240930_lens_Ortho.tif"
"100","Pine2",0.0111420466632036,0.0224927813790996,0.0132386142156761,0.0508548132677017,0.134060833944843,28.7350930911097,0.010694146156311,0.0223901188001037,0.0119472783990204,0.0497197974473238,0.127060428261757,28.5599994659424,0.00593819782212774,0.0108550379789169,0.00843528933791715,0.0254059639060952,0.0592489136599186,0.702659151103591,0.00193493370898068,0.00481907417997718,0.00194464705418795,0.00925022643059492,0.021104970946908,27.8500003814697,0.0286188367754221,0.0479457378387451,0.0484026297926903,0.110794238746166,0.319281488656998,31.1700000762939,2024-09-30,"20240930_lens_Ortho.tif"
